cAmean1,cAmean2,cAmean3,cAmean4,cAmean5,cAmean6,cAmean7,cAmean8,cAstd1,cAstd2,cAstd3,cAstd4,cAstd5,cAstd6,cAstd7,cAstd8,cAmedian1,cAmedian2,cAmedian3,cAmedian4,cAmedian5,cAmedian6,cAmedian7,cAmedian8,cD2mean1,cD2mean2,cD2mean3,cD2mean4,cD2mean5,cD2mean6,cD2mean7,cD2mean8,cD2std1,cD2std2,cD2std3,cD2std4,cD2std5,cD2std6,cD2std7,cD2std8,cD2median1,cD2median2,cD2median3,cD2median4,cD2median5,cD2median6,cD2median7,cD2median8,cD4mean1,cD4mean2,cD4mean3,cD4mean4,cD4mean5,cD4mean6,cD4mean7,cD4mean8,cD4std1,cD4std2,cD4std3,cD4std4,cD4std5,cD4std6,cD4std7,cD4std8,cD4median1,cD4median2,cD4median3,cD4median4,cD4median5,cD4median6,cD4median7,cD4median8,target
-3.5808931014197485e-05,-3.388943702430838e-05,-3.666859513290677e-05,-2.640193470172561e-05,4.2111648750569355e-05,4.836551807042183e-05,-2.926917957902629e-05,-1.111660682588433e-05,0.00016221050379748272,6.583193658099731e-05,0.0005891150127051528,0.00010102071800568006,0.00042424767682025787,0.0015917087766263833,0.00028327204753085446,0.0004581149111245137,-3.3416636225602536e-05,-2.6518340302207663e-05,7.3071813630955635e-06,-2.6941109377507484e-05,8.202286713831941e-05,0.00010687637592646651,-5.768906432311721e-05,-3.1471017948548644e-05,4.912769832082624e-07,-4.0635655986090386e-08,1.8617007272700865e-06,5.637607437006513e-07,-9.259019498433784e-07,-1.2577895671839195e-05,-1.205391917088631e-06,-1.309256049944774e-07,2.2725458552625528e-05,9.664599799862094e-06,6.233714106039451e-05,1.3968104770200125e-05,5.3433519426394415e-05,0.00020017086444108195,3.3307903025497164e-05,6.0506241929058065e-05,-1.7665325043481128e-07,-8.617146580238657e-08,-3.3760305163309197e-07,2.0493903590095393e-07,-7.551414704944174e-07,-7.537761639840433e-06,-1.5570723952086098e-08,9.454947216845554e-07,5.315820423633338e-06,1.7224309676192603e-06,-1.309778466045731e-06,-2.943921031432136e-06,-5.739728461981242e-06,-1.1271818101213097e-05,2.4627645912667992e-06,1.5472478057020687e-05,8.6717416910123e-05,3.682491042326074e-05,0.00025875143655044845,5.532813395364886e-05,0.00022358797945800315,0.0007593364340045805,0.0001427608263309428,0.0002373149196662088,-5.550492771588158e-07,2.4230161119548675e-06,3.731659034848747e-06,-5.5456447699048565e-06,-1.8827030020032357e-06,-6.748365690361385e-05,3.8069127976412735e-06,6.649013474423924e-06,6
-3.563494952327275e-05,-2.5232047174876468e-05,-4.2444107276204517e-05,-5.520291633091798e-05,6.210687751279708e-05,-2.524001319612264e-05,-5.36432240237129e-05,-3.463326306972622e-05,0.00023969361751418591,0.00014102127663122166,0.00015504471180258122,0.0004369163679893101,0.0009929933961114064,0.00046846449274465186,0.00033566775914109905,0.000602546887641763,-2.660306404869943e-05,-2.89314781209529e-05,-5.029318331702836e-05,-8.022833248065121e-05,-1.2257548179609564e-05,-9.252683443366484e-05,-7.633538153170013e-05,-4.552568571280645e-05,1.5260199595229282e-06,1.3153808640084788e-06,1.3560885465096087e-06,3.2335512584526737e-06,6.638306911457581e-06,2.1345785257388764e-06,3.338287714715048e-06,4.8956129520770865e-06,2.9520499529232765e-05,1.8407273086831138e-05,2.157523368124856e-05,5.5007661398336304e-05,0.000130143852956799,5.095606452325613e-05,4.389148350494793e-05,6.991573428620298e-05,3.9154212965380876e-07,4.966092091802665e-07,3.794288613195e-07,5.909914719816854e-08,1.0883712621532132e-06,-4.159308336589152e-09,1.006761742878009e-06,1.244109332955041e-06,8.752084125092566e-07,-2.116917295706412e-06,-4.042242102275133e-06,-2.2481570325383054e-05,-6.11622515768413e-05,-1.9376595933863518e-05,-1.8176837892163083e-05,7.406299679704242e-06,0.00011089351056297202,6.494718348326925e-05,8.13605959370181e-05,0.0002158520313580024,0.0004144463269119482,0.00018461628525564996,0.00015452747898372864,0.00025460819716436554,3.0088246192617374e-08,-1.1181475416175716e-05,-5.707911487340222e-07,-1.4549918460840937e-05,-4.043573014772139e-05,-1.33232945286765e-05,-9.730330720417994e-06,7.896726344056609e-06,6
-3.403687538564639e-05,-2.0135011011557046e-05,-3.234455100080555e-05,-3.171532086339065e-05,-0.00014162861981315063,4.0242609721017116e-05,1.4292844229352246e-05,-1.639600055263034e-06,0.0001406768969295087,0.00015047365922307774,0.00017882703293307727,0.0003861562382689589,0.0011877884009341988,0.0005178490280595679,0.00046772039386981987,0.0005654358821725389,-4.316716276611385e-05,-2.508647482212803e-05,-3.238747516233876e-06,-7.934479051080767e-05,-0.00016002239973798328,5.797438501295823e-06,2.1159586445385175e-05,1.6764819703849147e-05,1.2360500891427539e-06,1.5827811089021538e-06,1.266860828454547e-06,-3.370325496785043e-06,-4.8714257223097875e-06,-4.30258393995165e-06,-1.001790757865486e-06,3.983158010228373e-06,2.1770713162995926e-05,2.1592492079475636e-05,2.5715267997996533e-05,5.793260880504661e-05,0.00018195927222002865,8.159750148834713e-05,5.9242044674989856e-05,7.827082278458486e-05,2.5602709323990566e-07,1.722197630029011e-06,1.7416873482155744e-07,-1.008130673075935e-06,-3.1961975487767364e-06,-5.408099596947235e-06,4.1466910992873234e-07,9.53163764227304e-08,-8.278036838190107e-08,-2.5238296081310992e-06,-7.378488913748872e-06,-1.8956729186935967e-05,-3.1883354473276916e-05,-1.298742300383814e-05,-1.2512124865324413e-05,6.266625304157636e-06,8.127550084121964e-05,8.43207804282274e-05,8.9823307614208e-05,0.00021064299071851567,0.000645694193330454,0.00027818847958020125,0.0002233286739873554,0.0003222362550010715,-1.3197944915105602e-06,2.021884238350016e-06,5.700055323275058e-06,-1.2606315962738387e-06,-7.998451856013596e-06,-1.6832694027037064e-05,-1.5636180682752225e-05,-5.235880918860279e-06,6
-3.0048507485058636e-05,-2.9164603040792477e-05,-3.381452127427133e-05,-5.029113043535984e-05,-0.00011763256070809164,-6.321308586230848e-05,-7.698157540615243e-05,2.8535627374552066e-05,0.00017265427971091386,0.0001492950977586607,0.00016773446829552132,0.0005145585155814728,0.001353967942137205,0.0006393118403010175,0.00042271412167721223,0.0006607731842884081,-7.012885287436379e-06,-1.3743472838289571e-05,-3.364482634671769e-05,-6.187119516142255e-05,-0.0002504281002621151,-4.518524064126494e-05,-0.00014379632177118542,3.8672008737079906e-05,-2.5255389215748566e-07,5.401618585769597e-07,1.5424443210058875e-06,2.9522280175134694e-06,9.837265355590875e-07,9.448795608776021e-07,8.112653277916411e-07,-2.617320064230739e-06,2.5835050379024776e-05,2.072593336400847e-05,2.0177460329643375e-05,5.6531979150554864e-05,0.00015136428280183083,7.43791898234627e-05,4.696813753646021e-05,7.805317777968035e-05,-1.2406687074014516e-08,-4.314810423833942e-08,1.950063388871535e-07,1.6795752381953143e-06,1.4955317164248482e-06,1.3162066985932445e-06,5.073584003136e-07,-1.4222961022842095e-08,1.0356607057732227e-06,-2.772848512695529e-07,1.634826186993581e-07,1.007816884179195e-05,4.8753434297444374e-05,1.4124152890969996e-05,-5.708827800332242e-06,-8.880279168173644e-06,9.832781596042157e-05,8.60479832366152e-05,7.390267903124819e-05,0.00019932528228359185,0.0005035183234880046,0.000255987344356749,0.00014406031204064723,0.00029084386602557373,4.622857739453949e-07,-1.0297039955976705e-05,3.4627962374975244e-07,1.0126085212437596e-05,2.7535609774857818e-05,3.3693870671479365e-06,-1.0825686981993204e-05,9.844674202501373e-06,6
-5.0343582151053175e-05,-4.317484626849875e-05,-5.367048605412784e-05,-7.497726123402207e-05,-0.0002807627990037305,-0.00011324326836582163,-0.00015062614330845788,-0.00010691221710352214,0.00022951499859586092,0.00015537184382935856,0.00016158278829771436,0.0004783234782624879,0.0017186105131933777,0.0008310122413833724,0.0006899074153012133,0.0007381981634240178,-5.330950995315383e-05,-4.898037481975889e-05,-5.7333538317383835e-05,-0.000107696434960516,-0.000541469502823046,-0.00018865404137606375,-0.00010288402707880664,-0.00026516199210614044,3.2548564237597525e-06,7.014323505473117e-07,-9.612232896756817e-07,-2.2330594602884498e-07,9.010357267861825e-06,2.4560494533825137e-06,7.358180400983352e-06,1.2964195954776734e-05,3.414189394589214e-05,1.879161930951637e-05,2.233318260281883e-05,6.360167074884358e-05,0.00019863441922671752,9.478369298141463e-05,0.00010267904598128334,9.747736929807926e-05,7.660859005648878e-07,-2.7537345886230474e-10,-3.25336713283699e-07,-4.521074652235497e-07,3.030760731163073e-06,3.068018228914364e-06,3.671407195056908e-06,3.2342061524952925e-06,2.211431653709269e-06,-7.589366662149298e-07,-3.1967772340193266e-06,3.7226805938123878e-06,-2.3067928486435765e-05,-5.393956627139273e-06,1.5412025935333455e-06,-2.2148468499314495e-06,0.00011804877097336605,7.401287666914968e-05,8.612770516873493e-05,0.00024948744299021526,0.0007599907025860115,0.0003462310970623159,0.0003898558802038196,0.00034405817334536167,-4.490226350674196e-06,-3.234143312111824e-06,-1.9280425882253327e-06,5.692979916024377e-06,1.9161042335979623e-05,1.3778021246287094e-06,6.270952346797464e-06,1.481259964786876e-05,6
-0.00014368393667588846,-7.130025336877037e-05,-3.7518953055042494e-05,1.047095495831649e-05,-3.93187018571922e-05,-0.00017163091408304914,-0.0001264132759732929,-0.00020881299488720195,0.0008909772145695168,0.0003084333270445612,0.00022560605475318058,0.00086168932851558,0.0015231314606376073,0.001919701283887908,0.0008620867524011658,0.0013606217440701772,-0.00010080185818974374,-6.0026938679934404e-05,-4.760254877794627e-05,0.0001021529406041672,0.0001632684481362133,-0.00038687290208140807,-0.00013200611001845842,-0.0002920884169178206,-4.036549102821648e-06,7.404603901508932e-07,7.496960367763781e-07,-1.0498694172752799e-07,1.4318563895102741e-06,2.6761977283739443e-07,3.250656756704828e-06,-1.6172823650566418e-05,0.00010645416754351684,3.9170504399196624e-05,2.701314511661778e-05,0.0001163976350604821,0.000216321210862909,0.0002483872606293179,0.00011581678602621481,0.0001807443617862807,-2.6792048176773677e-06,-1.8194660545343134e-08,-1.7357449467314718e-07,-1.0931267923628017e-06,5.283589720425735e-08,-1.9814310812847163e-06,3.0975193617767337e-06,-8.1549582738092e-06,1.361524939795946e-05,4.368853232435399e-06,5.507349114785936e-06,2.348698437502688e-05,7.367010778528216e-05,3.95432518474632e-05,4.1133102409337725e-05,-4.6979169212198234e-05,0.0004348881897663321,0.00013996147121525575,9.936727006160048e-05,0.00039023392759544027,0.0006955242362021677,0.0008493989910662201,0.00039960963416870614,0.0006937157126902168,2.284386344178926e-05,8.100028058151163e-07,8.612934982582894e-07,1.953164672332489e-05,4.5936770638407995e-05,3.7739520527581427e-06,8.37908562853895e-05,-6.348475042393713e-05,6
-7.374125154278233e-05,-4.792818062308282e-05,-3.51477961347627e-05,2.83799130626588e-05,7.09131414724488e-05,0.00023692763693837588,1.4981493403361216e-05,-7.469587416818606e-05,0.0003208714866779709,0.00027854972213037357,0.0001599176286427474,0.0006573638191258444,0.0018937848213796498,0.0018433946309591917,0.0005743423081435221,0.0010113154757367471,-6.303814659722481e-05,-6.587574209618938e-05,-3.84499158727461e-05,-6.898773037074597e-05,0.0002963608485829994,7.6929824930474e-05,1.6690760525649897e-05,-8.020476265618385e-05,5.821185967177574e-08,7.897344748549336e-07,6.62033712666809e-07,3.120234993001429e-06,4.4366116447297175e-06,-4.3262480347932215e-06,1.0584226599518268e-06,-8.060683690718674e-06,4.094152091949438e-05,3.099081562154914e-05,2.2013042930124967e-05,8.334136974010492e-05,0.00023084247146788533,0.00017887808990765358,6.722489145557352e-05,0.00012905597459373386,1.1886239395976152e-07,1.9779661774348412e-07,6.11165285336222e-07,1.6115083482333855e-06,-1.431505513143463e-06,-3.965021254137743e-07,2.54319139066613e-07,-4.045146122912497e-06,2.492133211916474e-06,4.661243206010076e-06,-6.877749091146003e-06,-2.95355536208987e-05,-5.799275314204226e-05,6.5026562302283e-08,-2.2067084987493045e-06,1.88907704049338e-05,0.00012997888353099857,0.00010440209943123294,7.166645476990584e-05,0.00027966518130236983,0.0008202068387582538,0.0005872620061612475,0.0002572854149301166,0.0005144117474768791,-2.0767418612126803e-06,6.584312369282261e-07,-1.0158863517865265e-05,-5.714490704474941e-06,-2.0341070516939766e-06,1.96594396429573e-05,-1.7468946191689618e-05,-3.93946996749448e-05,6
-1.6023347936171718e-05,-7.015731318729129e-05,-7.401873561611457e-05,-8.425940758244907e-05,-0.00019040149901192684,-0.00016472127438595333,-7.807407478749583e-05,-0.00016833593195757498,0.0005830839423012331,0.00019110550461383618,0.00018132108333043377,0.0005566037927860781,0.0015665339848511236,0.0015518840931754195,0.0005399695542382847,0.0012739849901731543,-1.2760755804032088e-05,-6.9809967005773e-05,-6.211240276612373e-05,-3.6036556618661636e-05,-0.0003002601162447941,-0.00011714453346901616,-0.00013794425814505119,-0.00018422434669699325,3.4476776616514016e-06,7.30664487430973e-07,7.614799561016285e-07,-4.879885025041822e-08,3.58858237379256e-07,-7.399987244804872e-06,-9.766055005161852e-07,-3.5445818943596477e-06,7.249232071125163e-05,2.2041231075785976e-05,2.3004687763223124e-05,7.495234093216238e-05,0.00019624868543567886,0.0002080080932651866,7.022924956462616e-05,0.0001609059674305001,3.812156471576377e-07,6.631344236078216e-07,2.737456404579904e-07,-6.470078902762094e-08,1.614324111198741e-06,-1.9866413968216774e-07,5.787595127104842e-07,-9.673698540803894e-06,-8.569924562311714e-06,-5.564858690897862e-06,-3.432458507503858e-06,9.720483632492575e-06,2.718898644746654e-05,-2.1151429455375885e-05,3.031819925455731e-05,2.3307506198022855e-05,0.00030023044470182275,7.813104274225788e-05,7.604500132655153e-05,0.00023418747983147331,0.0006820647862577706,0.0006712056650227124,0.0002488539189078696,0.0005187022489110757,-2.6929369507737063e-05,-4.007015886091214e-06,3.412951472670443e-06,1.3497304424283758e-05,-6.498428640827786e-06,2.369810498504959e-05,1.8628508515396602e-05,7.515010007098159e-06,6
-3.7758307893866368e-06,-4.858079268054854e-05,-7.150383936980479e-05,-0.0002445758729304031,-0.0003611282097352577,-0.00013623191369898686,-0.00011645776568544918,7.037676627662783e-06,0.0005575408182086282,0.0001943091792395056,0.00025566096127543377,0.000963871472242103,0.0017518208028402154,0.001621875021534497,0.0007503459887195999,0.0010924813277429462,0.00013086338083190407,-4.146921833317754e-05,-6.655266796819601e-05,-0.00035043769798141447,-0.000499275073550718,-6.798995003792217e-05,-0.00013036079702184188,-1.897415611513877e-05,1.0677978670301687e-07,-6.347982694705182e-07,-9.216619510217222e-07,-1.0959921752486258e-06,-1.2773780634126891e-05,1.0351714649271889e-05,1.3991351458009745e-06,-7.607901351795639e-06,8.913695377723755e-05,2.7153378475112035e-05,3.317886870713644e-05,0.00010394921855182115,0.0002391966138573578,0.00022756611470397533,9.829351771403053e-05,0.0001600559131044264,-9.229071767483361e-07,-8.238444249155287e-07,-1.116178825790972e-06,-7.116965416824027e-07,-8.545270775759853e-06,7.879883529451734e-07,3.228098945944519e-06,-3.6690483477779914e-06,-4.46809965772059e-06,-6.692075319446206e-07,-2.16807958562907e-06,-8.19389086546519e-06,0.00010504973289785291,2.0823353016125708e-05,-1.7466302281370428e-05,-1.1028888821473619e-05,0.00031916563856092955,9.480993236220103e-05,0.00011402047049168901,0.0004000878532188346,0.0007689163888309647,0.0008283352958662932,0.0003088025781895796,0.0005382072973623646,-9.716912506561177e-06,2.920410137309486e-06,-1.115054804591531e-05,-1.7832962214445638e-05,6.028737960534877e-05,-7.171959018944099e-05,-3.591637090907719e-05,2.345086149704072e-05,6
6.254923413983759e-05,-4.744217240291974e-05,-2.5073534627200778e-05,-6.25991379582209e-05,-0.0002869231546422232,-0.0002504826336177388,5.13634000314941e-05,-5.0536226081040226e-05,0.0012078353408370292,0.0003021077646416061,0.00026786514680054833,0.0007014962535843683,0.0014452507810414855,0.0017035341521515167,0.0009701257619275756,0.0006791049076926072,0.00014191238528338916,-8.42414016104366e-05,-3.1312173500501456e-05,-0.0001457821544126578,-0.000444887111738926,-0.00029077938230889343,0.00012721201423980863,-7.111287037149357e-05,-2.039379039718599e-06,-3.954958092983672e-06,7.477750436972443e-07,1.5648267777739663e-06,-5.449659811967701e-06,-6.526285548197998e-08,2.5356321809731436e-06,1.983102135459906e-06,0.00016706995557408616,4.3169215518156516e-05,3.7986001180887045e-05,9.330915238096047e-05,0.00020764143680923548,0.00021525307923136845,0.00011626085513272323,8.03583823417667e-05,-8.011900244909694e-07,-9.333877293647955e-07,3.518644263436237e-07,-1.6264673461955472e-06,-3.6575816319119465e-06,-1.6636724351645318e-06,2.956004162538485e-06,1.493844930407743e-06,2.2366931030999928e-05,1.294423910334728e-05,1.80474939935922e-05,1.7020253663737608e-05,8.267896893080774e-06,-1.4272078526902738e-05,8.882077455177335e-06,-1.012044630109863e-05,0.0005844050226676972,0.00015763032243707687,0.00013620520310028486,0.0003061706356250144,0.0007583146013404165,0.0008276925665884662,0.0005249443383253169,0.000303694153995999,-2.9042952849173665e-05,-3.5285837845499785e-06,2.350797145687824e-06,1.2894164134177948e-05,7.778167158577434e-05,-1.907229893988244e-05,-4.2943321999680085e-05,1.5458718462753234e-06,6
0.00016944252253711103,3.9302147061994226e-05,2.005433335174965e-06,2.0174538455935222e-05,0.00010338329970171739,-0.00019708270631067733,-5.3438999624229365e-05,-0.00016861131999233337,0.0015298099952319273,0.0003979938600555259,0.00024876580657602214,0.000546808617598433,0.0014505026274887645,0.0015558279775056405,0.0005578009241115423,0.0007051797267550891,9.03837497297984e-05,1.4214463225158991e-06,-4.368111995319893e-06,-2.4963307943211917e-05,-0.00014491052413805313,-0.0003243213886984179,-4.9415899054859965e-05,-7.38367011294519e-05,5.41418243131545e-06,4.0282421854314786e-07,2.664135340803583e-06,9.369919679394714e-06,1.8983977603834867e-05,6.587860891793766e-06,4.412992910053568e-06,1.5080427711867687e-06,0.00016817649586505436,3.36513443969231e-05,3.1858608716556414e-05,8.485628717543624e-05,0.00018897930543538568,0.0002105503998625615,6.996161391135122e-05,8.794628764226344e-05,-1.6253417884997282e-06,4.351855690487122e-07,1.4359186453534642e-06,3.4463227770327208e-06,1.0248039194253677e-05,4.432682512309016e-06,4.519619954954262e-08,-1.0599086055935706e-06,1.810075969492298e-05,-3.1153469653793764e-06,-1.6615201635436374e-05,-1.600647382357504e-05,3.444601361781143e-05,-5.7832510004389114e-05,-2.5670240768386036e-05,-1.0846447924496918e-05,0.0005912919007693899,0.00012173197446919597,0.00012346285052638087,0.00028495275735216735,0.0006128475788794784,0.0006628719500079857,0.00021414568862303444,0.00034805620048635903,6.078429914794836e-05,-7.3788390246531984e-06,-1.647778915403958e-05,-1.0153922482757778e-05,4.301052639721305e-05,-7.801833024328492e-05,-1.28634862156596e-05,3.3034395997119902e-06,6
-1.0510529961938472e-05,-4.6467915344049554e-05,-3.5649976643103206e-05,-3.0880844001280305e-05,5.836333616434682e-05,0.00010084504461233809,1.636240235595114e-05,-0.00013350488706832282,0.0014667823345998153,0.00017546160195902193,0.0001227101121779365,0.0003679787735997659,0.0012797493285766777,0.0016326718559616048,0.0007234938483867744,0.0007973784091568664,-0.0002812252797203645,-4.38810664154661e-05,-5.208361535106984e-05,-4.3257575913919184e-05,7.420289500318047e-05,0.0001164237462480409,8.923108781862779e-06,-0.00017154665269386295,5.358615802449478e-06,5.456462421545603e-08,-1.832097083071162e-07,5.1651635099964014e-08,-8.346457314844879e-06,7.99188194184882e-06,4.6675492655485174e-06,6.1418347079875074e-06,0.00020586196582268545,3.3315215514550876e-05,1.9593740197376567e-05,5.5885690987756553e-05,0.00020879683335553649,0.00022102757338901064,0.00012376065958220157,0.00011352259317021317,3.3737818086584443e-06,-5.284910808075008e-07,-5.24137910585465e-07,-1.6910690728067818e-06,-3.442266015215121e-06,4.75968797678015e-06,2.7165622259817434e-07,8.760732162851408e-07,-7.144440232804277e-07,7.631126270784142e-07,3.0828758384803947e-06,-4.060831717803164e-06,1.0765098503781076e-05,6.166405699982833e-05,9.232031237584414e-06,2.7950719568671848e-05,0.0006721359195575909,0.00010148819174034943,7.991547160561942e-05,0.0002178854664398589,0.0008936369742025556,0.0009349255455243162,0.0004932069302884916,0.00032579473460969856,6.39236524970512e-06,2.166437898472422e-06,-4.944002547804994e-06,1.0328514818299238e-05,-2.9511986183679487e-05,0.0001263831856761925,4.0938892508801836e-05,4.6253179850747656e-05,6
-5.182717021751959e-05,-2.6735774235405236e-05,-1.6575290629679976e-05,4.1744578684965966e-05,0.0002397772454070497,2.6023907088534075e-05,-6.72172928399737e-05,-4.764516066931152e-05,0.0012642267010795072,0.00024311308323735973,0.00016596860585668232,0.0005414401540811724,0.0015446351319979043,0.0015320322477422699,0.0008490808123255159,0.0006695598149854361,0.00010600184555784637,-3.4531275805171126e-05,-1.761480312148346e-05,-2.795929591799783e-05,9.341540448530063e-05,0.00010125280489020738,2.010029144002027e-05,-0.00012821618538288044,1.540669729006553e-06,-8.388689003276217e-07,4.1216551824946344e-07,1.2369189742604747e-06,1.583398340324093e-06,5.695784332053636e-06,2.7559462377416384e-06,1.4816950500834367e-06,0.00017781380985262333,3.1710519633249285e-05,2.5741757604699837e-05,7.520350971380447e-05,0.0001782190623241242,0.00020302646090454086,0.00010964236326472645,9.990658743628694e-05,2.484470798774168e-06,7.659978482541898e-08,1.763374835305876e-07,1.8312959131377126e-06,9.166970300033905e-07,5.800924759912415e-06,-3.95934121114452e-06,-2.296895372131565e-06,-5.129931102581536e-05,-4.661623675328587e-06,3.834313179816824e-06,2.4833838349424225e-05,2.7775816118172294e-05,-4.4312740582730685e-05,-1.4173665076896604e-05,1.0014325328773443e-05,0.0005115037362602711,0.00010551941768458128,9.363707142072395e-05,0.0002347795000861765,0.0006013869942551821,0.0007972200554373541,0.0004347072087560508,0.0003823503611128697,-2.0196772813240845e-05,-3.870516868382896e-06,-2.6361306495970565e-08,-4.908328271170793e-06,9.856067551269216e-05,-1.7230262714895356e-05,3.040354737285962e-07,2.3461487199914517e-06,6
-7.772089990071954e-05,-8.845986500410787e-05,1.1045124299953763e-05,-5.637513771834424e-06,-5.3512868404300935e-05,-4.0187166546401344e-05,-3.757748034885688e-05,-6.01326597603562e-05,0.00042647186851145773,0.00046965880057620626,0.0010236056795471372,0.000532307216774039,0.0001012408874311117,9.692318710894506e-05,7.944605332523638e-05,0.00039356433530519713,-0.00011995686521615624,-4.4936809336971984e-05,0.0001552706930991986,-6.931511274325034e-06,-5.97077266213739e-05,-5.4165089966299256e-05,-3.830630502721278e-05,-8.241863757061055e-05,-4.154931800018215e-06,-5.466918591713685e-06,-3.710116245678272e-06,-2.2707393650141554e-07,-1.3807557064683063e-06,-1.5881664979918318e-06,-1.2138613199858501e-06,-3.0758824494409715e-06,5.892129489845527e-05,6.054462378480703e-05,0.00012175663984645638,6.719173911052197e-05,1.3728234551843774e-05,1.3262911247313307e-05,1.0829105514186724e-05,5.183694752012564e-05,4.765215283256431e-07,-1.0981196552627187e-06,-1.0181367206053222e-06,-4.7005144294080547e-07,-5.346301051631522e-07,-3.474909972102522e-07,-2.2552538828956124e-07,-3.1570688120794323e-07,-1.4206805196575726e-05,1.5972113053093585e-05,1.0898552526534672e-05,3.7593031323921475e-06,-1.7141676877741972e-06,-1.2209897079399595e-06,-2.0160761041826476e-06,1.9032275272553115e-06,0.0002347111038699966,0.00026394557503204257,0.00043471186759743834,0.00023106819212075763,5.543593060108624e-05,5.4229260792644416e-05,4.33958922674753e-05,0.0002042933079260619,-1.5019355528234473e-05,3.427027704675322e-05,1.2131374985282866e-05,5.381274763394454e-06,-1.824757279925625e-06,-2.2405768987845495e-06,-7.94581234455732e-06,1.5296568523920574e-06,6
-0.00014025340808528197,3.9336245769164417e-05,0.00022522716743375769,3.908342080313437e-05,-2.3472250562702048e-05,-3.494234460072045e-05,-1.429403894619613e-05,-2.1083508717281392e-05,0.0006563904284686004,0.0005510998927892139,0.0012932281886241831,0.0006039956401316367,0.00015093810614423602,0.00011883749476239349,0.00013264191798841965,0.0004972721948339984,-7.888034416331199e-05,4.28091993147828e-05,0.00021900254627367822,9.547715695739422e-06,-1.0926166564688176e-05,-1.0152366592368946e-05,-1.4478335188977793e-05,-1.7845650425594466e-05,1.1771890391314443e-06,-3.850780335136525e-06,-3.9059008193326305e-06,-2.4232418415961655e-06,-9.000622978479903e-07,-8.943786801535953e-07,-5.120491237904847e-07,-6.845456701746845e-07,8.50138614243736e-05,5.461065586863578e-05,0.00014491228715083658,8.08094181942439e-05,2.0055638999828647e-05,1.707531578781789e-05,1.3685510099450239e-05,6.42091559567464e-05,-1.6417948169057273e-07,-1.1090740554245212e-06,1.2401091743394991e-20,-3.569050552293006e-08,-1.8306458517011367e-08,-1.63352612858443e-07,-7.209798704110073e-08,-3.144965365822521e-07,-1.2507749565588574e-05,1.2560116052575742e-06,3.492535686358828e-05,1.9531187888990956e-05,8.69145635488628e-06,7.545959027986623e-06,2.1801202370815283e-06,8.067129124745968e-06,0.00026650950583946017,0.00019833815079385112,0.0005004581656434448,0.00024381615124892622,7.911091351194508e-05,6.928053481903949e-05,5.532032972378749e-05,0.00027599870937770985,1.795248820424822e-06,-2.3915012523564863e-06,1.8571710557110918e-05,1.051091756728718e-05,-2.0872653064896855e-06,-1.7680006846793247e-06,-4.059218722793312e-06,7.285736255273602e-06,6
-0.00010253832608037955,-0.00010391009849719246,-0.00014226563858581726,-0.00011756202233038617,-7.747231086030815e-05,-6.308850989456143e-05,-8.766535958734518e-05,-0.00011224177695920764,0.000612088303716806,0.0005594878678118723,0.0011360826273100729,0.0006939006381264045,0.0002018230366143265,0.00014068849472304232,0.0002996843719398712,0.000669492376113475,-0.0001760326482183456,-0.00010090766319423376,-0.00013535391055791472,-8.410959817499672e-05,-6.17146739280557e-05,-4.977051234315462e-05,-7.026944923101225e-05,-9.250405949234777e-05,1.4137218487437995e-06,5.20720711241502e-07,-1.2922996654697471e-05,-8.165738663491542e-06,-1.144501439613477e-06,2.1973604635693408e-08,1.9296544180534825e-06,2.462485570285282e-06,7.572767648281807e-05,8.05315283745652e-05,0.00017430598807511753,0.00010304001646536733,2.4631217079374257e-05,1.7339687935046996e-05,3.4712801201429903e-05,8.136824530227835e-05,-2.080937104344896e-07,-4.1676181302162245e-08,-9.419792180668676e-06,-1.934255441510359e-06,-3.4150167534903493e-07,2.68782507766703e-07,4.251125933744689e-09,1.0743538167098958e-06,2.0277263435076544e-05,6.198673442634494e-06,1.9131960195324584e-05,3.630638119555566e-05,1.6827270213771703e-06,-1.770661677856847e-06,2.836708088473723e-06,2.0174794172148986e-05,0.00022363760300618443,0.00033523871947755725,0.0005756989653700065,0.0002866402976605607,8.77520058930248e-05,6.685170249670748e-05,0.0001241769687342288,0.0003299984950170896,1.825358733859748e-05,-4.205068562914502e-06,2.7292289943742913e-05,2.6301743477128228e-05,2.175691615368165e-06,-5.497667974552003e-06,1.1745254297633973e-05,4.3334850429582985e-05,6
