mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,var1,var2,var3,var4,var5,var6,var7,var8,std1,std2,std3,std4,std5,std6,std7,std8,max1,max2,max3,max4,max5,max6,max7,max8,target
0.00016360803301175423,0.0007068045950123615,0.00019503069552242167,5.1759914450398694e-05,0.0001763723009204718,0.00023389932284791478,0.00010263137535423681,0.00026814477227179084,7.607918428552718e-09,1.232813777923603e-07,8.316968710888709e-09,7.359390615196517e-10,7.420515569846426e-09,1.3839978841387386e-08,2.6734765396248004e-09,1.8878080862930658e-08,8.722338234987633e-05,0.0003511144796107963,9.119741614151526e-05,2.7128196798159137e-05,8.614241446492213e-05,0.00011764343943198612,5.17056722190593e-05,0.0001373975285910582,0.0003109657495788863,0.0012435934868051722,0.0003297810218978062,9.660303200449303e-05,0.00030259404828748143,0.0004174396406513165,0.00017866928691746175,0.00046645704660303337,3
0.00011336358196452612,0.0004894563749640255,0.0001130737720614661,4.7498033183073746e-05,0.00025487509175257966,0.00023017716988484502,6.908801185114839e-05,0.00014669829854084914,4.182679334340332e-09,6.126749617788203e-08,4.576968115546923e-09,7.236607655881904e-10,2.0535816723372616e-08,1.7238008629844188e-08,1.3852640601564907e-09,7.580594728791128e-09,6.467363708915969e-05,0.0002475227185085887,6.765329345676324e-05,2.690094358174431e-05,0.000143303233471449,0.00013129359706339142,3.7219135671808536e-05,8.706661087231505e-05,0.0002140545346769403,0.000872454060462352,0.00023489626556016417,9.323651452282182e-05,0.0004736336692353256,0.0004352578541790175,0.0001328393598103151,0.0002802786010669854,3
0.0001058076486580188,8.933918829590115e-05,5.549453601470602e-05,8.110425917331076e-05,0.00012445694875560742,0.00011405032536978712,0.0001391315776518763,0.0001177731880763461,3.1861582559447787e-09,1.7193137723955409e-09,1.067655654805737e-09,2.039402969344781e-09,5.5131281984528304e-09,3.963314613661419e-09,5.575779951710192e-09,4.028212357786322e-09,5.6446065017366614e-05,4.1464608672885614e-05,3.2675000456093904e-05,4.5159749438463245e-05,7.425044241250573e-05,6.2954861715847e-05,7.467114537564153e-05,6.346819957889402e-05,0.00020993842996408342,0.00015735761929194317,0.00011171883016931719,0.0001585582349923017,0.0002484658799384287,0.00021334017444843355,0.00027772703950743743,0.00022605438686505556,3
0.0003597471817449244,0.0002066324983771993,9.138075876433109e-05,0.00013004956917192213,0.0002544754848327427,0.0002048622095042413,0.00030818753283087173,0.0003575610496978378,4.378569401658351e-08,1.2059505333597016e-08,2.492029008522613e-09,6.126258084646056e-09,2.3093902466473644e-08,1.1955046217573745e-08,3.101759465541227e-08,3.9328013314567675e-08,0.00020925031425683333,0.00010981577907385175,4.992022644702859e-05,7.82704164077722e-05,0.00015196678079920506,0.00010933913397120788,0.00017611812699268713,0.000198312917669444,0.0006631856899488926,0.00037231686541737565,0.00017814310051107434,0.00025996592844974354,0.0005213628620102205,0.00036487223168654254,0.0006181090289608215,0.0006931345826235159,3
0.00025040832654314596,0.00013852835937223226,6.978971079699045e-05,0.00013541329617426903,0.00025831745019543935,0.00016074027822061547,0.00026780181898339924,0.0002706759288781828,1.7973373978414376e-08,5.741501598242266e-09,1.6295245330464687e-09,5.978635431515959e-09,2.3503888848119244e-08,7.558481066195721e-09,2.1816161257240855e-08,1.8422140324316008e-08,0.00013406481260351045,7.577269691810017e-05,4.036736965726735e-05,7.732163624443005e-05,0.00015330978066685518,8.693952533914434e-05,0.000147702949385721,0.00013572818544545568,0.0004465463917525823,0.00025788659793814396,0.0001390034364261147,0.0002732130584192442,0.0005241065292096236,0.00029357388316150946,0.0005110996563573882,0.00048221649484536287,3
0.00033750193956202424,0.00018284706229058895,9.408908890844938e-05,0.00016945165501835842,0.0002928985721661744,0.00018232077209035262,0.00026123494248128524,0.0002585838050374016,4.094997209692868e-08,1.1224761699618808e-08,3.310036441374275e-09,1.0720041356038768e-08,3.0022055442184666e-08,1.1217521146441215e-08,2.267903803168439e-08,2.31007401483127e-08,0.00020236099450469372,0.00010594697588708613,5.7532916155660623e-05,0.00010353763255956149,0.0001732687376366108,0.0001059127997290281,0.00015059561093101084,0.000151989276425387,0.0006500709994538487,0.0003347023484434753,0.0001861114145275821,0.00033919169852539765,0.000585925723648281,0.00035113599126160864,0.0004925669033315116,0.0004959093391589274,3
0.00022006091388854568,0.0002137444620324448,9.87088638518529e-05,7.298131633671644e-05,0.0001345251289814541,0.00014778234999053788,0.00010809634086146459,0.00030337073870604785,1.4237672664289863e-08,1.5302199576179946e-08,2.2804639230993857e-09,1.4317945700213743e-09,6.348221930029351e-09,6.6950141031484075e-09,3.881830467405131e-09,2.6685450130538496e-08,0.00011932171916415663,0.00012370205970872088,4.775420319824618e-05,3.7839061431560036e-05,7.967572986819355e-05,8.182306583811443e-05,6.230433746863159e-05,0.00016335681843907985,0.0004150433275563252,0.0004050953206239147,0.00017521663778162977,0.00014039861351819756,0.0002833275563258217,0.000276707105719236,0.0002135008665511254,0.0005670363951473056,3
0.00014910051302942284,0.00013793220674120912,6.539698138109388e-05,3.9599474939936146e-05,6.985878885986437e-05,8.157563282959491e-05,8.980959425769167e-05,0.00016543229905553532,6.2493573415231945e-09,6.5263895820314295e-09,1.4163703757388665e-09,4.925582218999605e-10,1.7455390364209128e-09,2.460328459330529e-09,2.5108989206699045e-09,7.704852567616525e-09,7.905287687063131e-05,8.078607294596903e-05,3.7634696434790946e-05,2.219365273901438e-05,4.1779648591400484e-05,4.960169814966549e-05,5.010887067845278e-05,8.777728958914444e-05,0.00025867674858223223,0.0002574669187145566,0.00013172022684310018,7.9413988657845e-05,0.0001425141776937618,0.00016735349716446123,0.00017296786389413987,0.0003023440453686237,3
0.0001059683467324765,9.704611979994697e-05,6.115931606332673e-05,4.0037497413536504e-05,6.71420460567159e-05,5.656101278343872e-05,6.249070134798947e-05,0.00014766160981493574,3.472699362454378e-09,2.9304666563116936e-09,8.630629128637022e-10,5.263562318242784e-10,1.3209609434602667e-09,1.023913165326347e-09,1.2206443591955476e-09,5.14109751860966e-09,5.892961362892495e-05,5.4133784795741866e-05,2.9377932413015423e-05,2.294245479072103e-05,3.634502639234517e-05,3.199864317945914e-05,3.4937721150578036e-05,7.170144711656564e-05,0.00019935797665369707,0.00018299610894941757,0.00010381322957198438,7.533073929961156e-05,0.00012410505836575966,0.00010595330739299698,0.00011873540856031273,0.0002630155642023348,3
5.948129183301367e-05,5.928959304738672e-05,3.229117167100378e-05,3.0478852088787653e-05,6.405725574550854e-05,4.618147122339086e-05,2.7957994630281135e-05,4.377592612146754e-05,9.712597516535485e-10,1.0545050919380666e-09,3.142478361929972e-10,2.3221575027307594e-10,1.2766792996972388e-09,7.590995189024437e-10,2.5445418305313346e-10,3.11684124208384e-10,3.116504053669028e-05,3.247314416464883e-05,1.7727036870074964e-05,1.5238626915607453e-05,3.573064930416517e-05,2.75517607223648e-05,1.5951620076128112e-05,1.7654577995760307e-05,0.00011255273120605656,0.0001147917793401833,6.199567333693853e-05,5.5375878853433805e-05,0.00011905895078420856,9.436452136289927e-05,5.790697674418568e-05,6.804759329367139e-05,3
0.00018561468843470753,0.00033788684113778504,5.30599279240017e-05,3.7615353367555396e-05,4.570080064269236e-05,0.00016642940137888358,7.447937800411147e-05,0.00044212762625781276,8.585654915776011e-09,2.145401475945787e-08,7.669696091952299e-10,4.131818364123581e-10,1.0051202299599026e-09,1.550872205807526e-08,1.3749174684293374e-09,5.1454368569694485e-08,9.265880916446105e-05,0.00014647189068028673,2.769421616863763e-05,2.032687473303159e-05,3.170363117940755e-05,0.00012453401968167278,3.70798795633068e-05,0.00022683555402470417,0.0003238929889298882,0.0005380996309963114,9.924354243542261e-05,7.298892988929772e-05,0.0001060701107011056,0.00041647601476014513,0.0001333394833948331,0.0007781180811808133,3
0.00018366976660587643,0.00039364681242806535,5.8199725627694456e-05,6.26822987223302e-05,7.769407932042433e-05,0.0001293664652846194,5.58861150616659e-05,0.0003007317621328906,1.955874797034657e-08,8.81843059028534e-08,1.3298140495915074e-09,8.418974639579839e-10,2.065558890303006e-09,7.996409709390956e-09,1.6901812209634906e-09,5.734413107799414e-08,0.00013985259372048333,0.00029695842453591613,3.646661554890318e-05,2.9015469390619617e-05,4.544842010788721e-05,8.942264651301122e-05,4.111181364235213e-05,0.0002394663464414032,0.00039425070688030176,0.0008336569274269567,0.00011423185673892713,0.0001057964184731402,0.0001471347785108391,0.00031714420358152745,0.0001273515551366642,0.0007147785108388316,3
0.00020120587953653067,0.00032291549363209566,0.00011616530690414679,4.8265919754859696e-05,3.404062051134733e-05,6.68759551852915e-05,6.077251747582146e-05,0.00041437654888442076,1.0724799164422529e-08,2.8386154538453762e-08,1.882211675642095e-09,4.526402039880942e-10,3.0594541076977184e-10,2.3606404984378016e-09,9.785678104272874e-10,5.5033905649180544e-08,0.00010356060623819527,0.00016848191160612395,4.3384463528342666e-05,2.1275342629158625e-05,1.7491295285649142e-05,4.858642298459315e-05,3.128206851260459e-05,0.00023459306394090287,0.00037032203389830124,0.0005851864406779645,0.0001676440677966108,8.29322033898307e-05,6.596610169491529e-05,0.00016955932203389758,0.0001076949152542386,0.0007970508474576279,3
0.0002036216336953445,0.0004677369763777654,4.948833497334725e-05,3.8750012375565084e-05,3.387984473193312e-05,9.005681652168152e-05,6.555617480334859e-05,0.00037477991657057936,1.3628642544770745e-08,5.113508437625154e-08,6.398433551583802e-10,3.987060227704164e-10,4.713757077883561e-10,4.9014634496274304e-09,1.2696845642936114e-09,4.219421848944094e-08,0.00011674177720409581,0.00022613067986509822,2.5295125126363383e-05,1.996762436471641e-05,2.171118853928444e-05,7.001045243124365e-05,3.563263341788832e-05,0.00020541231338320725,0.0004033710073710115,0.0008296953316953357,9.714987714987707e-05,7.242751842751792e-05,7.412285012284975e-05,0.00025999017199017225,0.00013076167076166967,0.0007582702702702738,3
7.586209603066274e-05,5.5506686829914123e-05,4.947691573344154e-05,3.674579249660107e-05,7.57423595829645e-05,6.0560400243777726e-05,0.00013230263765394174,0.0002193571402188618,1.8695000878763995e-09,9.724840242532525e-10,7.271024241400031e-10,4.490972793452267e-10,2.2692641010477567e-09,1.1266011816602227e-09,5.531119383782496e-09,1.3202009392446208e-08,4.323771603445769e-05,3.1184676112687983e-05,2.6964836809074204e-05,2.1191915424171234e-05,4.7636793563880396e-05,3.356488018242018e-05,7.437149577480943e-05,0.00011489999735616276,0.00014626340882002456,0.00010852205005959478,9.450536352800925e-05,7.607270560190689e-05,0.0001547199046483914,0.00011733611442193197,0.00023928486293206278,0.00039116209773540274,3
0.0003734155423138666,0.00016681609850897495,5.527739445256005e-05,0.00010640251849985807,0.00025680400278971986,0.0001270026131763942,0.00028057972007792446,0.00034546339154230857,4.92661109313726e-08,9.919038103212498e-09,1.092201227968354e-09,4.301128295641741e-09,2.135213867370809e-08,5.58047733830131e-09,1.8793731250655505e-08,3.340534424380822e-08,0.00022195970564805811,9.959436782877081e-05,3.3048467861133197e-05,6.558298785235193e-05,0.00014612371016952755,7.470259258085565e-05,0.00013709023032534268,0.00018277128944067835,0.0007384054448225559,0.00035202236266407256,0.00012043753038405486,0.00021770053475936286,0.0004977637335926079,0.00025029654837141794,0.00048380651434127024,0.0006430384054448242,3
0.00018797927899504683,0.00011532913422975099,7.519545503231871e-05,0.0001128293353216077,0.0002560869525352368,0.0001993505920852751,0.00023404176292332943,0.00024171479048312497,1.0918673916750323e-08,4.443846164438823e-09,1.9945647074291593e-09,4.7376093844416975e-09,2.3370145429567584e-08,1.1666924203051923e-08,2.1811575068520162e-08,2.0905346780380095e-08,0.00010449245865970578,6.666217941560884e-05,4.4660549788702326e-05,6.883029408946105e-05,0.0001528729715468617,0.00010801353712869476,0.00014768742352861384,0.00014458681399207916,0.00035792769528727726,0.0002314396384764353,0.00014680438992898697,0.00022593931568754133,0.0005005681084570693,0.0003788444157521003,0.0004971207230471268,0.0005124015493867016,3
0.0004395615028599011,0.0002141947424932201,7.636724727023754e-05,0.0001213685775790899,0.00030484149343731827,0.00016194892875959484,0.00039744014924698125,0.00044584552432572026,7.108168801572899e-08,1.692221167911915e-08,1.69672248497853e-09,4.807794220136273e-09,2.8432118208936466e-08,8.463063877331524e-09,3.857988279204252e-08,5.5127360207723445e-08,0.0002666114926550035,0.00013008540148348372,4.1191291373038184e-05,6.933825942534376e-05,0.00016861826178957148,9.199491223612056e-05,0.00019641762342529888,0.0002347921638550219,0.0008933392539964455,0.0004386145648312628,0.00014628774422735275,0.000240621669626998,0.0005780817051509796,0.00031921847246891595,0.0007014920071047924,0.0008116873889875604,3
0.00039248340489132685,0.0003585654983040338,7.963917773527641e-05,9.820717158520847e-05,0.0002199213835154399,0.0005233142152974528,0.0003971701134074902,0.0005380424112458702,5.2201475038788075e-08,3.508552385749755e-08,2.1582611598471847e-09,3.1967408133967845e-09,1.3029613286054675e-08,8.495823567884627e-08,3.706374636354185e-08,9.653947907626296e-08,0.00022847642118780677,0.0001873113020015011,4.645708944657623e-05,5.653972774427539e-05,0.00011414733148897821,0.00029147596072205727,0.0001925194700894999,0.0003107080286639902,0.0008321834288692087,0.0006843720687858255,0.00017302761855132588,0.0002063887441375693,0.0004113548723293389,0.0009806044815007765,0.0006898593017196463,0.001105638353309012,3
0.0006766301136754497,0.0004816250652551307,8.942969037704293e-05,0.00014270952461888865,0.0002662028594900162,0.0005267179096504724,0.00038410363729072535,0.0005876510175753805,1.4432421134458194e-07,6.764901701293803e-08,2.451143638856385e-09,5.975983709154081e-09,1.763871919706853e-08,8.434209186140698e-08,3.624370285113593e-08,1.031112980136808e-07,0.0003799002649967251,0.00026009424640491,4.9509025832229676e-05,7.730448699237374e-05,0.0001328108399080005,0.00029041709980889033,0.00019037778980526046,0.0003211094797941674,0.0012608362369337944,0.0008683449477351825,0.00016024390243902194,0.00026226480836236506,0.00046573170731706824,0.00099639372822299,0.0006680487804877947,0.0011158013937282217,3
0.0004629288984537583,0.0003025786155277461,7.56758313620154e-05,0.0001131342464070582,0.0002677736374681824,0.0004207569562944098,0.0002553915682505626,0.0005743664427428779,5.856988337037664e-08,2.5922410080610763e-08,1.575618616644431e-09,3.7031138417884193e-09,1.8312544040091737e-08,4.7983037909730606e-08,1.8120419300984612e-08,8.362277889820927e-08,0.0002420121554186414,0.0001610043790727779,3.9694062737951515e-05,6.085321554189572e-05,0.00013532384874844397,0.0002190503090838509,0.00013461210681430037,0.00028917603444651024,0.0008813096695226455,0.000556101591187267,0.00014093023255814057,0.00022500000000000268,0.0004920440636474882,0.0008551652386780878,0.0004924663402692774,0.0010343390452876395,3
0.0003699640075243151,0.0002600071355028714,7.242852550317776e-05,0.00013673369912288658,0.0003063455907588166,0.00046256570744655177,0.00027177317789449227,0.0005374027529790973,4.4745959786571285e-08,2.0776241952103216e-08,1.8990510313750813e-09,5.825550228373811e-09,2.8235491976272515e-08,5.792194617945671e-08,2.044875703732477e-08,9.830200237480018e-08,0.00021153240835997515,0.00014413966127372165,4.357810265919205e-05,7.632529219317677e-05,0.0001680341988295017,0.0002406697865945302,0.00014299915047763317,0.00031353150140743465,0.0007379241877256266,0.0004977617328519786,0.00014433212996389888,0.00027545126353790446,0.0005838989169675039,0.0008704151624548678,0.0005112093862815844,0.0010843862815884452,3
0.0003063332369605868,8.331676201970016e-05,7.555126510222825e-05,9.027841726359731e-05,0.0003995421074920006,0.00030582007608248455,9.27520517197734e-05,8.765480422136534e-05,3.471307602928374e-08,2.160748567499476e-09,1.5034996966281628e-09,2.9527293814787625e-09,5.730750327882731e-08,3.103873644441461e-08,3.201321875128058e-09,2.1358972977029968e-09,0.00018631445469765285,4.648385276092631e-05,3.8774988028730105e-05,5.4339022640076645e-05,0.00023938985625716747,0.0001761781383838943,5.6580225124402414e-05,4.621576892904625e-05,0.0006137185104052537,0.00014983570646220996,0.00013209200438115833,0.00018951259583789532,0.000823997809419493,0.0006447535596933176,0.00020244249726177345,0.0001541073384446841,3
0.0002861960999882615,6.237634836516536e-05,5.2099713411265424e-05,7.179890498862923e-05,0.0003567802905587941,0.00017503302498561308,8.891860708140445e-05,5.386885249030623e-05,2.158649168416552e-08,1.4145670334143166e-09,9.545451787023908e-10,2.0491790295120335e-09,4.76483896026443e-08,1.0093858819463188e-08,2.8400662030656522e-09,8.655748190223411e-10,0.00014692342115593934,3.76107302962109e-05,3.0895714568567445e-05,4.52678586804372e-05,0.0002182851108130014,0.00010046819805024468,5.329227151347231e-05,2.9420652933310998e-05,0.0004979357021996579,0.0001344162436548217,0.00010994923857868136,0.0001490862944162448,0.0007231641285955933,0.00032592216582064164,0.00017485617597292583,9.63451776649748e-05,3
0.0003327564615023754,6.956881974351662e-05,5.062035580476039e-05,0.0001383263643541931,0.0004051691896213158,0.0003036781473690411,0.0001450091794042414,8.363379150533582e-05,2.8538347032332014e-08,1.6276149004131466e-09,8.622105485030036e-10,5.8031854043441204e-09,5.496539573822377e-08,2.7015615486272915e-08,6.6518910126036805e-09,1.6399118135694653e-09,0.000168932966091086,4.034370955196295e-05,2.936342194811435e-05,7.617864139208654e-05,0.0002344469998490571,0.00016436427679478565,8.15591258695413e-05,4.049582464365265e-05,0.0005916890595009579,0.00013274472168905852,9.975047984644837e-05,0.00025449136276391475,0.0007925719769673688,0.0005706142034548923,0.0002681573896353187,0.00014552783109404938,3
0.00025209814679275446,6.623836834531142e-05,0.00013584692997070855,0.0002188591738560411,0.0005594490397109572,0.0002589894738526946,0.0001917167958547287,0.00016722120769860861,2.161800077491197e-08,1.1644356084230447e-09,6.7727550635738016e-09,1.672389886832926e-08,7.772564673330578e-08,1.5280613129138013e-08,9.519658148543485e-09,8.728021485288132e-09,0.0001470306116933204,3.41238275758017e-05,8.229675001829538e-05,0.00012932091427270866,0.00027879319707142385,0.00012361477714714376,9.756873550755633e-05,9.342388070128607e-05,0.0005391857659831097,0.00011875150784077268,0.0002616767189384782,0.00043831121833534106,0.0009704764776839489,0.0004521351025331729,0.0003384680337756315,0.00031456574185765863,3
0.0001765500970668373,6.218141888922129e-05,0.00015995230837307617,7.447693414800915e-05,3.1272566363770235e-05,3.1625567837279336e-05,6.879105227008251e-05,0.00012425410504076994,1.0093875734689956e-08,1.419480878874134e-09,7.950227050058833e-09,2.1436378703368255e-09,3.30051627755349e-10,3.410233141498504e-10,1.2444204583952129e-09,4.9436965353019124e-09,0.00010046828223220478,3.7675998711037956e-05,8.916404572505015e-05,4.629943704125165e-05,1.8167323076208805e-05,1.846681656782918e-05,3.527634417559752e-05,7.031142535393457e-05,0.0003353065539112023,0.00013059196617336066,0.00032380549682875206,0.0001545877378435514,6.236786469344495e-05,6.644820295983053e-05,0.00012460887949259955,0.00024173361522198536,3
5.3124437104912854e-05,7.34096137178857e-05,0.00022134785891321894,0.00011538910984460234,4.55522769592283e-05,3.553856953601167e-05,6.668563484668782e-05,5.299245985683198e-05,1.0520636617428217e-09,1.5533519119585369e-09,2.15489822768267e-08,5.0390257153746195e-09,6.814321399764174e-10,4.242112631523105e-10,1.5286123055595606e-09,8.349499002936213e-10,3.243553085341477e-05,3.9412585705057935e-05,0.00014679571613922083,7.098609522557653e-05,2.6104255208230274e-05,2.0596389565948457e-05,3.909747185636893e-05,2.889549965468016e-05,0.0001173424494649219,0.00014739595719381638,0.0004885434007134379,0.0002442984542211666,9.105231866825215e-05,7.202140309155693e-05,0.00013888822829964356,0.00010246730083234233,3
0.0001940384503950542,7.317708723898873e-05,0.00015811928212067745,8.262435748420103e-05,3.29688703651944e-05,3.60092696112181e-05,5.5022377274369924e-05,0.00018855360660990274,1.1824735232816281e-08,1.8393251246570908e-09,9.58871065228144e-09,2.6169013068842565e-09,3.779952541284207e-10,5.013028067348722e-10,1.1429849563421282e-09,9.761956294249435e-09,0.00010874159844703536,4.288735390132027e-05,9.79219620528584e-05,5.1155657623416945e-05,1.9442100044193288e-05,2.2389792467436408e-05,3.3808060523226234e-05,9.880261279060101e-05,0.00039191906005222124,0.0001357832898172324,0.00030791122715404754,0.00016210182767623972,6.775456919060112e-05,7.566579634464743e-05,0.00011232375979112421,0.0003468407310704966,3
7.014326720338784e-05,6.807985120021458e-05,0.0003002585286210574,0.00015229459072651282,3.904817155998871e-05,3.200102524203418e-05,7.380529883350148e-05,7.913368317989292e-05,1.2564545579800173e-09,1.781808213554773e-09,3.121668052327567e-08,7.142343104230771e-09,5.874706894656044e-10,3.815852921576031e-10,1.8864232503354408e-09,1.9426697223704393e-09,3.5446502760921524e-05,4.221147016575913e-05,0.0001766824284508102,8.45123843246111e-05,2.4237794649381872e-05,1.953420825520203e-05,4.343297422852182e-05,4.407572713376876e-05,0.00012173715029277907,0.0001431489915419651,0.0006055042290175646,0.0003044111906310987,8.383214053350625e-05,6.431359791802108e-05,0.0001407677293428756,0.00015222511385816514,3
0.00020415920501258266,0.00022460167823652545,3.64007214039408e-05,4.508867743527079e-05,0.0001405772880764245,7.296140853123026e-05,7.690729155356792e-05,0.0002638629298153263,1.4072744796727139e-08,1.181314936456535e-08,3.939943547770095e-10,5.534695583614712e-10,5.199865050343456e-09,1.4950244269754736e-09,1.9116306723388435e-09,2.670021571631813e-08,0.00011862860024769381,0.0001086883129161795,1.9849291039657044e-05,2.3525933740480337e-05,7.211008979569681e-05,3.866554573487194e-05,4.372219885068503e-05,0.00016340200646356253,0.00040125439624853515,0.0004195779601406802,7.652989449003479e-05,8.439038686987083e-05,0.0002499355216881563,0.00013536928487690468,0.00014723915592028107,0.0005624560375146554,3
0.00019656458417305654,0.00019270344600482122,3.4987113703783316e-05,4.110724968397894e-05,0.0001096554901513052,0.00014131092290150572,8.962649252312916e-05,0.00024343852253584983,1.4088793338073608e-08,1.4010007511448e-08,4.446437943213441e-10,5.241512494812894e-10,3.927218642434034e-09,5.836619092291038e-09,2.5665394472308515e-09,1.7344434235825304e-08,0.00011869622293094927,0.00011836387756172911,2.1086578535204428e-05,2.289434972829081e-05,6.266752462347651e-05,7.639776889602889e-05,5.066102493269211e-05,0.00013169826967665636,0.0003995283492222821,0.00038805820371300186,7.046161565479104e-05,7.962870045158027e-05,0.0002110085298544922,0.00024782739588560213,0.00016940291018565254,0.00046160561966884203,3
0.00017361701941781497,0.00015157964371551643,3.7154189332432616e-05,5.282201889363935e-05,0.00019827319867829978,0.00015214007540371335,0.00014450217824319494,0.0003668225896632463,8.998329660044984e-09,8.293748087804437e-09,4.416826154006714e-10,8.341594226562239e-10,1.0632404675095149e-08,5.59167771908719e-09,6.753088272887459e-09,3.821804494502116e-08,9.485952593200634e-05,9.107001750194428e-05,2.101624646316919e-05,2.8881818202049258e-05,0.00010311355233476901,7.477752148264337e-05,8.217717610679658e-05,0.00019549436039185673,0.0003342150170648449,0.00030054607508532387,7.503412969283278e-05,0.00010430034129692925,0.00035796928327645066,0.00027047781569966014,0.00027930034129692883,0.0006665870307167235,3
0.000306146509407951,0.00022984444217801476,5.879450570416226e-05,7.211267147957626e-05,0.00019753539784998943,0.0002180371691500695,0.00022324442461140432,0.0004195868178339084,2.4592588339407328e-08,1.5155032101977323e-08,9.764667542830509e-10,1.3594342318311437e-09,9.922042166308952e-09,1.2264947389952246e-08,1.5307961943565257e-08,4.78931249464696e-08,0.00015682024212265242,0.00012310577607073245,3.124846803097795e-05,3.6870506259490714e-05,9.960944817791609e-05,0.00011074722294465106,0.00012372534883185927,0.00021884497925808033,0.0005726205331820755,0.00042750425411230866,0.00011161089052751067,0.00012709585933068916,0.0003464719228587689,0.00035717526942711375,0.00041765173000567484,0.0007798808848553621,3
9.02328180252153e-05,0.00013391068706191032,4.741524958065117e-05,2.596212682069969e-05,2.1466513866646928e-05,3.0096858268182677e-05,2.9583708888827374e-05,6.742665078969437e-05,2.895990845316731e-09,7.011904129051406e-09,6.876647588964662e-10,1.9875622518640841e-10,1.390698113496382e-10,3.0859622576162793e-10,2.931957063682956e-10,1.8550089980412521e-09,5.3814411130446565e-05,8.373711321183341e-05,2.622336284492258e-05,1.4098092962752389e-05,1.1792786411600873e-05,1.7566907119969297e-05,1.7122958458405944e-05,4.306981539362866e-05,0.0001818157363819743,0.0002718359112306624,8.737726967047551e-05,4.83792871553454e-05,4.063214525890985e-05,5.8164088769333065e-05,5.983860121048994e-05,0.00014090114324142312,3
0.00010203399630392078,0.00015281008216333188,5.100777156923637e-05,2.8815112534355794e-05,5.9529721123927626e-05,3.443259920051401e-05,5.318438279471555e-05,0.00016716823332498212,2.8454527454317995e-09,6.58038367705232e-09,7.232544850892071e-10,2.5318749112511775e-10,1.3869367297605838e-09,3.9440369292720995e-10,7.797359157993956e-10,9.66058343668965e-09,5.334278531752724e-05,8.111956408322422e-05,2.689339110430678e-05,1.5911866362093347e-05,3.72415994522333e-05,1.9859599515781024e-05,2.7923751821691075e-05,9.828826703472622e-05,0.00018432343234323434,0.00029044554455445515,9.589108910891181e-05,5.5940594059406826e-05,0.0001207095709570959,6.798679867986815e-05,0.00010234323432343332,0.0003269966996699675,3
0.00015719123471683429,0.00021223577488773838,4.304960134328977e-05,3.3805691766391354e-05,0.00011109930862425292,4.110645279615868e-05,0.0001177992639980081,0.00027449511759743974,8.120112280249966e-09,1.0264258739124612e-08,4.4327533886918906e-10,3.2603833064043895e-10,3.7143607246772674e-09,5.293106969150844e-10,3.6400750297525486e-09,2.602207664980616e-08,9.011166561688873e-05,0.00010131267807695447,2.1054105036053872e-05,1.8056531522981896e-05,6.094555541364167e-05,2.3006753289308e-05,6.0333034315808685e-05,0.0001613135972254235,0.0003000690448791665,0.00036871691599539287,7.436133486766364e-05,6.158803222094336e-05,0.000214695051783658,7.731300345224355e-05,0.00021134637514384297,0.0005658573072497165,3
0.00015134589363866252,0.00019697166414195586,3.6592345824170296e-05,2.832499193855279e-05,8.166335395612329e-05,3.663564435071392e-05,0.00011007403052670537,0.000293358943333468,5.563593760730328e-09,1.1416870800009902e-08,4.848371974499953e-10,2.7038290483199183e-10,2.2887068966110877e-09,3.475008200218003e-10,3.72127245075069e-09,3.255999077515702e-08,7.458950167905888e-05,0.00010684975807183609,2.201901899381522e-05,1.644332402016064e-05,4.7840431609790974e-05,1.8641373876992015e-05,6.1002233161997356e-05,0.00018044387153671088,0.0002687301587301608,0.00036738977072310147,7.41622574955914e-05,5.659611992945379e-05,0.00016162257495590878,6.814814814814889e-05,0.00021363315696649025,0.0005958201058201073,3
0.0003216864996966601,0.00023902763240663566,0.00013827806427269544,0.0003165825878990134,0.0006483259017438727,0.0002925992186754401,0.00027528501079567886,0.0003455402661953987,2.998856556411728e-08,1.710725372112859e-08,5.470403041570185e-09,3.310242208379325e-08,1.4400832691718757e-07,3.2161119215591154e-08,2.4404964738872558e-08,4.401771901476946e-08,0.00017317206923784587,0.0001307947006614893,7.396217304521403e-05,0.00018194071035310718,0.00037948429073834873,0.00017933521465565862,0.0001562208844517037,0.0002098040014269734,0.0005809841917389107,0.00045833758286588345,0.0002534778174400827,0.000598837327893929,0.0012010249872514034,0.0005834319224885214,0.0005224834268230549,0.000729347271800101,3
0.00042899058052112105,0.0003351977157943051,0.00013479512214952598,0.0003160911553986807,0.0006684214541245773,0.00035686048458065275,0.00027385874607820587,0.0004254877491773781,5.700353420808371e-08,2.7851525464822516e-08,6.1516496056296715e-09,3.106885482120291e-08,1.417085959432224e-07,3.813761765371337e-08,2.3819056535506747e-08,5.713039163604174e-08,0.00023875412919588157,0.00016688776307693297,7.84324525029638e-05,0.0001762635947131537,0.00037644202202095136,0.0001952885497250501,0.00015433423643348466,0.0002390196469666076,0.0008836174242424232,0.0006035037878787821,0.000273579545454546,0.00066371212121211,0.0013852462121212098,0.0007026515151515079,0.0005158712121212093,0.0008398106060605995,3
