mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,std1,std2,std3,std4,std5,std6,std7,std8,RMS1,RMS2,RMS3,RMS4,RMS5,RMS6,RMS7,RMS8,mav11,mav12,mav13,mav14,mav15,mav16,mav17,mav18,target
9.334519094841277e-05,0.00012638009776681113,0.0001374026866703357,0.0002576184591571909,0.0005723445535331083,0.0005331900870849644,0.00018027055904944878,0.00015362928241075138,7.08062696379267e-05,0.00010090874850245636,0.00011464455832106367,0.00017616882069276885,0.0004933491736493988,0.0004522008233854241,0.00016390583945609486,0.00013873080633817285,0.009661531501186175,0.011241890311100315,0.011721889210802826,0.016050497162305936,0.023923723655257103,0.023090909187058105,0.013426487219278496,0.012394728008744338,9.334519094841277e-05,0.00012638009776681113,0.0001374026866703357,0.0002576184591571909,0.0005723445535331083,0.0005331900870849644,0.00018027055904944878,0.00015362928241075138,4
7.285419079519074e-05,9.448409576199554e-05,0.0002566952866791937,0.0008000245554215211,0.001180424716037168,0.0006980276882245785,0.0001258267181333664,6.330505850601911e-05,6.518293046130317e-05,6.640194118924959e-05,0.00019564494611252735,0.000654603605071549,0.0007902601521599023,0.0005256450688446299,0.00010538200811030335,5.158446525820737e-05,0.008535466641911895,0.009720292987456476,0.0160217129758086,0.0282847053267578,0.03435730949939427,0.026420213629427345,0.011217250916929976,0.007956447605936905,7.285419079519074e-05,9.448409576199554e-05,0.0002566952866791937,0.0008000245554215211,0.001180424716037168,0.0006980276882245785,0.0001258267181333664,6.330505850601911e-05,4
5.473806759261234e-05,6.061370290981984e-05,0.00011076388771641842,0.0005101378773597222,0.0009174061010705803,0.0007403029262916391,0.00010266610165456157,4.733280622530854e-05,5.3970093936694896e-05,4.651873277816822e-05,9.437150339572411e-05,0.00041698292129581165,0.0006511310813307927,0.00056229780070448,8.678583007779433e-05,3.484171280367183e-05,0.007398517932168059,0.00778548026198897,0.010524442394560313,0.022586232031034353,0.03028871243665832,0.02720850834374496,0.010132428221041665,0.006879884172375909,5.473806759261234e-05,6.061370290981984e-05,0.00011076388771641842,0.0005101378773597222,0.0009174061010705803,0.0007403029262916391,0.00010266610165456157,4.733280622530854e-05,4
7.83388196870187e-05,8.090425017454494e-05,0.0002149375383344744,0.0008610966300357186,0.001032404296321615,0.0009045153406696445,0.00015572044313256543,7.981901473788153e-05,8.136376205465931e-05,7.558693632909128e-05,0.00017523595300281293,0.00065683037953632,0.0007043734006824595,0.000711992312996627,0.00012350548864280863,6.166951988475866e-05,0.008850921968191714,0.008994678992301223,0.014660748218780459,0.029344448027450076,0.03213104878963049,0.030075161523583617,0.012478799747273991,0.008934148797612536,7.83388196870187e-05,8.090425017454494e-05,0.0002149375383344744,0.0008610966300357186,0.001032404296321615,0.0009045153406696445,0.00015572044313256543,7.981901473788153e-05,4
5.114464481124783e-05,6.3481773971703e-05,0.00011833754561166708,0.0005810537516011705,0.0008701882149831657,0.0006165020661266344,9.995947734505797e-05,5.4306303898444934e-05,4.700833485099126e-05,4.6606569122753265e-05,0.000110428463187961,0.00048207082092680556,0.0006546312872129255,0.0005005053927625584,8.600337569206285e-05,4.4041478915288646e-05,0.007151548420534383,0.007967545040456502,0.010878306192218854,0.0241050565566889,0.02949895277773714,0.02482945964226033,0.009997973661950604,0.0073692810978035666,5.114464481124783e-05,6.3481773971703e-05,0.00011833754561166708,0.0005810537516011705,0.0008701882149831657,0.0006165020661266344,9.995947734505797e-05,5.4306303898444934e-05,4
6.866439579940069e-05,0.0001259533953988538,0.00022188789822764728,0.0008001884580237958,0.0008806536189462022,0.0003026997072009867,0.00010157478426310189,7.92802046367456e-05,6.21582070655259e-05,0.00011180439293844734,0.00020063584347254385,0.0006519241052226489,0.0006341504561129603,0.00024284806450500408,9.112904639693623e-05,7.147558222614738e-05,0.008286398240454093,0.011222896034395658,0.014895902061562008,0.028287602549947492,0.029675808648564277,0.017398267362038863,0.010078431637070418,0.0089039432071833,6.866439579940069e-05,0.0001259533953988538,0.00022188789822764728,0.0008001884580237958,0.0008806536189462022,0.0003026997072009867,0.00010157478426310189,7.92802046367456e-05,4
9.359640244294137e-05,0.00014876673271429036,0.0003962031494851944,0.0009520687052075553,0.001097991390442559,0.000445282970176401,0.0001442211142967086,0.00010781973533646776,7.815727403788299e-05,0.000137516351536251,0.0003213195202578623,0.000723241200121705,0.0008105138351686049,0.0003543131049626999,0.00011646055895837795,9.07492954995723e-05,0.0096745233703238,0.012196996872767098,0.019904852410535336,0.030855610595279997,0.03313595313918945,0.02110172908025314,0.012009209561695083,0.010383628235663474,9.359640244294137e-05,0.00014876673271429036,0.0003962031494851944,0.0009520687052075553,0.001097991390442559,0.000445282970176401,0.0001442211142967086,0.00010781973533646776,4
0.00010794107370583152,0.00018393542097393847,0.00034300248814413836,0.0011323939815466146,0.0011037563395291134,0.00045446813852272294,0.00014966804385906345,0.00013091017375844966,7.938571533201344e-05,0.00014167855822593166,0.0002758530082561189,0.0007391609873077361,0.0007839298790604177,0.00036705772499358134,0.00012545072763690292,0.00010318308217446547,0.010389469365941243,0.013562279342866319,0.018520326350908032,0.033651062116174205,0.03322282859012931,0.02131825833699186,0.01223388915509142,0.011441598391765447,0.00010794107370583152,0.00018393542097393847,0.00034300248814413836,0.0011323939815466146,0.0011037563395291134,0.00045446813852272294,0.00014966804385906345,0.00013091017375844966,4
0.0001230054230339132,0.0001960807104230294,0.0005202180169772047,0.0011307830673866137,0.0012056466720195259,0.0005059534634919806,0.00018409591339452498,0.0001392160669634839,8.851118537115905e-05,0.00015624678309941506,0.000430712017888512,0.0007929389445336469,0.0008334456184317198,0.0003801148550796825,0.00012776867976803814,9.877058097894165e-05,0.011090780992964976,0.014002882218423085,0.022808288339487573,0.033627118035695736,0.03472242318761071,0.02249340933455799,0.013568194920273108,0.011798985844702242,0.0001230054230339132,0.0001960807104230294,0.0005202180169772047,0.0011307830673866137,0.0012056466720195259,0.0005059534634919806,0.00018409591339452498,0.0001392160669634839,4
7.723259240022365e-05,0.0001462139688653514,0.0004159878912527284,0.0010924042739502767,0.000959179300136096,0.0009502884962964895,0.00017745556691121358,8.769597225840659e-05,7.0200702782108e-05,0.00013956748555284652,0.0003524549333315022,0.0008625945964895777,0.0007482579813399859,0.0007873827701292503,0.00014523643889017746,6.856720475099343e-05,0.008788207576077367,0.012091896826608778,0.0203957812121215,0.03305153966081273,0.030970619950787166,0.030826749687511486,0.01332124494599561,0.009364612766068151,7.723259240022365e-05,0.0001462139688653514,0.0004159878912527284,0.0010924042739502767,0.000959179300136096,0.0009502884962964895,0.00017745556691121358,8.769597225840659e-05,4
8.733055191373084e-05,0.00013474312552610323,0.00035944824888304834,0.0010154386368662427,0.0009733597987579381,0.0009149048197692231,0.00016646011784455966,7.595336544053804e-05,0.0001033675093024988,0.00012736035063837058,0.00028200073321179653,0.000717189627603369,0.0007201502673228093,0.0007596015971187786,0.00013424134646321384,6.259501055992153e-05,0.009345081696471724,0.011607890657914694,0.01895912046702189,0.03186594792040938,0.031198714697210493,0.030247393602907725,0.012901942405876709,0.00871512280123109,8.733055191373084e-05,0.00013474312552610323,0.00035944824888304834,0.0010154386368662427,0.0009733597987579381,0.0009149048197692231,0.00016646011784455966,7.595336544053804e-05,4
7.590025860909864e-05,0.0001366595335441839,0.00033672551331366323,0.000846215159689085,0.0008806418238795385,0.0009203133112777184,0.00016090163046957569,8.206629145363038e-05,6.442974948890261e-05,0.00012693531077586056,0.00030259484830355836,0.0006586478275376256,0.0006599871069431216,0.0006698449527729342,0.00012174722164810606,7.056895248162701e-05,0.008712075447853894,0.011690146857254783,0.018350082106455633,0.02908977758060527,0.029675609915881064,0.03033666612002246,0.01268470064564299,0.009059044731848407,7.590025860909864e-05,0.0001366595335441839,0.00033672551331366323,0.000846215159689085,0.0008806418238795385,0.0009203133112777184,0.00016090163046957569,8.206629145363038e-05,4
0.00011131035109146984,0.00015381558745810746,0.00028722674968978786,0.000974403324031954,0.0009725905559890689,0.0011098531908131496,0.0001702592960669504,8.81940670808049e-05,8.164173765974385e-05,0.00012672830450444837,0.0002348007485845196,0.0007421262722295667,0.0007392398824881402,0.0008196800005202994,0.000132962809068967,7.736597032880213e-05,0.010550372083081707,0.012402241227218065,0.016947765330266637,0.0312154340676524,0.031186384144191337,0.03331445918536199,0.013048344571896867,0.00939116963326746,0.00011131035109146984,0.00015381558745810746,0.00028722674968978786,0.000974403324031954,0.0009725905559890689,0.0011098531908131496,0.0001702592960669504,8.81940670808049e-05,4
8.011456696309552e-05,0.0001554119689793576,0.0002547336395591027,0.0009584222118487984,0.0011789685012282122,0.0010030041369361521,0.0001788348811061619,0.00014717343840897054,6.329531004144449e-05,0.00011637019543469555,0.00021242501972098057,0.0007692241180838027,0.0008482377304304825,0.0007610548340319029,0.00015856507085818648,0.00011397854302308085,0.008950674106629931,0.012466433691291091,0.015960377174713093,0.030958394852588826,0.03433611074697034,0.03167024055696692,0.013372915953753763,0.012131506023943216,8.011456696309552e-05,0.0001554119689793576,0.0002547336395591027,0.0009584222118487984,0.0011789685012282122,0.0010030041369361521,0.0001788348811061619,0.00014717343840897054,4
7.427478584387031e-05,0.00013044900963269068,0.00019597544447279156,0.0008874523465116131,0.0009589691238209262,0.0008494894876992847,0.00015243688105773351,8.942335488011987e-05,5.508878363671118e-05,0.0001119952188321436,0.00015293088266745656,0.0006106139875168729,0.0007584885197369749,0.000602983749952199,0.0001328378571136808,6.588817666841284e-05,0.00861828207033573,0.011421427652999019,0.013999122989415858,0.029790138410413825,0.030967226608479587,0.02914600294550326,0.01234653315946357,0.009456392276133634,7.427478584387031e-05,0.00013044900963269068,0.00019597544447279156,0.0008874523465116131,0.0009589691238209262,0.0008494894876992847,0.00015243688105773351,8.942335488011987e-05,4
9.024800873676048e-05,0.00015389771146305287,0.00024057672195552831,0.001079962189669512,0.0012494043518872548,0.0009036008771124243,0.0001975824836922918,0.00014083652708610277,7.116042861835742e-05,0.00012092833020462796,0.00019414004847527106,0.0007739865503461698,0.0008194661538817613,0.0007227354597857953,0.00016293544034879246,0.00010604424772616695,0.009499895196093507,0.012405551638804817,0.015510535837150447,0.03286277817941618,0.035346914319177206,0.03005995470908804,0.014056403654288382,0.011867456639318416,9.024800873676048e-05,0.00015389771146305287,0.00024057672195552831,0.001079962189669512,0.0012494043518872548,0.0009036008771124243,0.0001975824836922918,0.00014083652708610277,4
8.342144586254134e-05,0.00012979131049410973,0.00020064300291740075,0.0007586174167877535,0.0012014738581270484,0.0008509841123336772,0.00016509111608501334,0.00010415985268067173,6.672723730958176e-05,0.0001165643198887303,0.00017684305771725493,0.0005597546053897079,0.0008219662124418984,0.0006614506553564619,0.00016221479265638122,0.0001045560915389784,0.009133534138685931,0.011392598935015211,0.014164850967002821,0.027543010307294908,0.034662282932995746,0.029171631979265013,0.01284877877796226,0.010205873440361278,8.342144586254134e-05,0.00012979131049410973,0.00020064300291740075,0.0007586174167877535,0.0012014738581270484,0.0008509841123336772,0.00016509111608501334,0.00010415985268067173,4
0.00041539704888725944,0.0005633945432856995,0.0011628343958955327,0.0011310100811325642,0.0004020023810504017,0.0003663623728867224,0.00018557099766692648,0.00029317028210003234,0.00036552579293743436,0.0005530970326369272,0.00080838622691656,0.0007475257210716007,0.00040949200230272416,0.0003896540446075544,0.0001771511734609707,0.0002408548889447207,0.020381291639325987,0.023735933587826274,0.03410035770920201,0.03363049332276534,0.020049997033675635,0.019140594893751927,0.013622444628880915,0.017122216039404257,0.00041539704888725944,0.0005633945432856995,0.0011628343958955327,0.0011310100811325642,0.0004020023810504017,0.0003663623728867224,0.00018557099766692648,0.00029317028210003234,4
0.0002955518520121016,0.00040662175452132375,0.0008935202922991287,0.001118986537538601,0.0002471738709947265,0.00021068136060018602,0.00011618316842067774,0.0002765911703736052,0.00026071813582948986,0.0003117616886381529,0.0007318552588778696,0.0008285905748984219,0.00021671419775332732,0.0001807213216499445,9.9428110801338e-05,0.0002408464185349743,0.017191621564358075,0.02016486435663091,0.02989180978627973,0.033451256142910404,0.0157217642456159,0.014514866881931298,0.010778829640581473,0.01663103034612123,0.0002955518520121016,0.00040662175452132375,0.0008935202922991287,0.001118986537538601,0.0002471738709947265,0.00021068136060018602,0.00011618316842067774,0.0002765911703736052,4
0.00025217219602637964,0.0004863088457894106,0.0009237675174308513,0.001007831921523358,0.00032747942850133797,0.0002442598777046278,0.00014344672238281078,0.00019168982710501757,0.0002183824037314258,0.0004455991208338309,0.0007119767831653803,0.0007135569962251799,0.0003062093202077518,0.000215250150930661,0.0001217207251470819,0.0001834323349603119,0.015879930605212974,0.022052411337298482,0.030393544009063033,0.03174636863522123,0.01809639269305731,0.015628815620661336,0.011976924579490796,0.013845209536334854,0.00025217219602637964,0.0004863088457894106,0.0009237675174308513,0.001007831921523358,0.00032747942850133797,0.0002442598777046278,0.00014344672238281078,0.00019168982710501757,4
0.000296481087128866,0.0005739686758145661,0.0011871538935657874,0.001071733179867799,0.000413473324603196,0.000283645047177974,0.00016935312633641197,0.00019237960620159132,0.0002459521702947113,0.0005389301000763315,0.0008408987001665082,0.0007177874745591658,0.000332992988495107,0.00021813609415325113,0.00013025388217044012,0.0001518015817104543,0.01721862616845101,0.023957643369383518,0.03445509967429767,0.0327373361755015,0.020334043488770156,0.01684176496623718,0.01301357469477207,0.013870097555590275,0.000296481087128866,0.0005739686758145661,0.0011871538935657874,0.001071733179867799,0.000413473324603196,0.000283645047177974,0.00016935312633641197,0.00019237960620159132,4
8.37648165494812e-05,0.00019626112663852327,0.00017944784315571474,0.0006138662138377091,0.0009786344853335393,0.0004174137686709584,0.00019556957718139451,0.00010360812245546382,6.410796505453375e-05,0.0001693219556733618,0.00014671390151641916,0.0005722142851330231,0.0007983546754775456,0.00040439388176602143,0.00016875740858735187,8.127781410264255e-05,0.009152312087635625,0.014009322847251515,0.013395814389417119,0.02477632365460439,0.031283134199333984,0.02043070651423877,0.013984619307703535,0.010178807516377536,8.37648165494812e-05,0.00019626112663852327,0.00017944784315571474,0.0006138662138377091,0.0009786344853335393,0.0004174137686709584,0.00019556957718139451,0.00010360812245546382,4
0.00010603714974301238,0.00011293771277710709,0.00030263393513872114,0.0008687745933070502,0.0014609881525965266,8.679274690822912e-05,0.00022087907483118001,0.00012434076494892597,8.366131785660563e-05,9.974168384857922e-05,0.00023415218007677698,0.0007306209879172614,0.0009570945705293706,8.689851646312209e-05,0.000194133861707297,9.875765682206713e-05,0.010297434133948728,0.010627215664373576,0.017396377069341797,0.029474982498842135,0.03822287472962397,0.009316262496743484,0.014862001037248652,0.011150819025924776,0.00010603714974301238,0.00011293771277710709,0.00030263393513872114,0.0008687745933070502,0.0014609881525965266,8.679274690822912e-05,0.00022087907483118001,0.00012434076494892597,4
0.0001598809959546807,5.4785536171673234e-05,0.0003462723052096787,0.0010364005229783501,0.0016377827441273456,0.0006361327477001689,0.0003401722710231094,0.00027148319061871747,0.00012234691583359493,4.073060827852832e-05,0.0002874550324450104,0.0007557889326666958,0.0009621211091174673,0.0005025421786143844,0.00028251781517422535,0.00021214702186751595,0.01264440571773465,0.007401725215898874,0.018608393407537328,0.03219317509936462,0.040469528587906055,0.02522167218287021,0.01844375967700483,0.016476746967126657,0.0001598809959546807,5.4785536171673234e-05,0.0003462723052096787,0.0010364005229783501,0.0016377827441273456,0.0006361327477001689,0.0003401722710231094,0.00027148319061871747,4
0.00012382751995404468,5.086206671692708e-05,0.000216808281915209,0.0006238201469375792,0.0012840687469469147,0.0005654116342890338,0.00030590848528005895,0.0002019966917833853,9.011963669512938e-05,4.06947072832033e-05,0.0001802851503856208,0.0005521569352344711,0.0009373756067473656,0.0005244981200047472,0.0002525979606648016,0.00017162666604541256,0.011127781447981655,0.0071317646285422994,0.01472441108890977,0.024976391791801698,0.035833904991598595,0.023778385863826707,0.01749023971476832,0.014212554020421006,0.00012382751995404468,5.086206671692708e-05,0.000216808281915209,0.0006238201469375792,0.0012840687469469147,0.0005654116342890338,0.00030590848528005895,0.0002019966917833853,4
5.393449151522716e-05,7.696826025304901e-05,0.00011848878433556744,0.0003371213710072379,0.0007535937722146366,0.000129129607205663,6.901184234388756e-05,5.636761544357722e-05,4.130801158424599e-05,6.060071295795776e-05,9.709934976988658e-05,0.0002725054107586654,0.000628572627051568,0.00010265118598617957,5.137344340653355e-05,4.5020517639951295e-05,0.007344010587902713,0.008773155661052015,0.010885255363819787,0.01836086520312259,0.027451662467228403,0.011363520898280735,0.008307336657671192,0.007507836935068397,5.393449151522716e-05,7.696826025304901e-05,0.00011848878433556744,0.0003371213710072379,0.0007535937722146366,0.000129129607205663,6.901184234388756e-05,5.636761544357722e-05,4
5.3156859197086976e-05,6.887163024016553e-05,0.00010923378605879541,0.00035042839026777373,0.0008103834866476639,0.00015458248812353246,6.35571917366535e-05,5.605977488900452e-05,4.001980920148325e-05,6.614527441630832e-05,9.000351376811187e-05,0.00028000306940982535,0.0006530209993433333,0.00012649755281357982,5.0545765751552856e-05,4.383711835792791e-05,0.007290875063878614,0.008298893314181448,0.010451496833410772,0.0187197326441318,0.02846723531795218,0.012433120610833487,0.007972276446326577,0.007487307586108942,5.3156859197086976e-05,6.887163024016553e-05,0.00010923378605879541,0.00035042839026777373,0.0008103834866476639,0.00015458248812353246,6.35571917366535e-05,5.605977488900452e-05,4
5.921832028988928e-05,7.71675218197438e-05,0.00011221013092023064,0.00048826977906035453,0.0009296010384601378,0.00014809495737993012,6.874160295865035e-05,6.33690146238405e-05,5.076417595132625e-05,6.85611534444251e-05,0.00010362618697558165,0.000379551538313948,0.0006304849203599553,0.0001310408804466831,5.728191213546179e-05,5.363432919863394e-05,0.00769534406572502,0.008784504642821005,0.010592928344902114,0.022096827352820463,0.03048935943013788,0.012169427159070805,0.008291055599780425,0.007960465729078953,5.921832028988928e-05,7.71675218197438e-05,0.00011221013092023064,0.00048826977906035453,0.0009296010384601378,0.00014809495737993012,6.874160295865035e-05,6.33690146238405e-05,4
7.238209149496956e-05,9.491127066856643e-05,0.00014103401485917046,0.000534528318284146,0.0009741091797787176,0.000185300775044407,7.932875613342497e-05,6.940862011950399e-05,6.625215110515893e-05,8.93191384021551e-05,0.00011203024777552865,0.0004283381580657937,0.000715609671851691,0.00013409248716814268,6.519165456505069e-05,5.666567451884636e-05,0.008507766539754694,0.00974224156283175,0.011875774284617002,0.023119868474629046,0.031210722192520916,0.013612522728884862,0.008906669194116562,0.008331183596554813,7.238209149496956e-05,9.491127066856643e-05,0.00014103401485917046,0.000534528318284146,0.0009741091797787176,0.000185300775044407,7.932875613342497e-05,6.940862011950399e-05,4
0.00029010008353200597,0.00025149190671690876,0.0003735267332466476,0.0010449951973731052,0.0008965281398777844,0.0006671727791567262,0.0003981793595341332,0.0003865082081062977,0.00023784402864206506,0.00021558961356166315,0.00029110571313559127,0.0007916764392571069,0.0006770960038348869,0.0006113979557415196,0.0003479047285600336,0.00029755842363758065,0.01703232466611666,0.015858496357376028,0.019326839711826856,0.03232638546718617,0.029942079752044354,0.02582968794152818,0.019954432077464224,0.01965981200587375,0.00029010008353200597,0.00025149190671690876,0.0003735267332466476,0.0010449951973731052,0.0008965281398777844,0.0006671727791567262,0.0003981793595341332,0.0003865082081062977,4
0.00031190880861918204,0.00023544258841372406,0.0003443016399247032,0.0011142954664347525,0.0012265362617446603,0.0008116704773496801,0.00033902104475892373,0.0003257311919047572,0.00027669242675354953,0.00019205785768773782,0.00027154347466438105,0.0008407166316572657,0.000876383183402482,0.0006491673408567717,0.00025084614412864504,0.0003046640378280122,0.017660940196353704,0.015344138568643209,0.018555366876585953,0.03338106448923929,0.03502193971990501,0.028489831121817483,0.018412524127857204,0.01804802459840847,0.00031190880861918204,0.00023544258841372406,0.0003443016399247032,0.0011142954664347525,0.0012265362617446603,0.0008116704773496801,0.00033902104475892373,0.0003257311919047572,4
0.00018789032670669983,0.00021004921982722155,0.0003556613651714705,0.001013188081077838,0.0010412120005092067,0.000730265512794081,0.0002859089567624682,0.00019812991987702266,0.00021687874122352062,0.00018140772362696596,0.0002871632776160728,0.0006810952941483242,0.0008266037811009995,0.0005281187868424335,0.0002148843754873233,0.00017087173355499245,0.013707309243855988,0.014493074892072473,0.018858986324070296,0.031830615468096714,0.03226781679180057,0.027023425260208615,0.016908842561289293,0.014075863024234879,0.00018789032670669983,0.00021004921982722155,0.0003556613651714705,0.001013188081077838,0.0010412120005092067,0.000730265512794081,0.0002859089567624682,0.00019812991987702266,4
0.00012968877795847662,0.0001894422255831842,0.00035991020256642204,0.0012051744702705005,0.0010531172661709508,0.000603839944988869,0.00030792778047723654,0.00025485252745738394,0.00011680680027264534,0.00014079637901802578,0.00029202172933828703,0.0008346147368763077,0.000742396901422208,0.00048428363966706786,0.00023970689680215748,0.00019843000482001712,0.01138809808345874,0.013763801276652617,0.018971299443275413,0.03471562285586276,0.032451768305763413,0.02457315496611839,0.017547871109545924,0.01596410121044664,0.00012968877795847662,0.0001894422255831842,0.00035991020256642204,0.0012051744702705005,0.0010531172661709508,0.000603839944988869,0.00030792778047723654,0.00025485252745738394,4
0.0001567788316412048,0.0003197786431624809,0.0006532860764405724,0.0009472748195193731,0.0009405937003000742,0.0007479954907743879,0.00031978319256272767,0.00015847640784750924,0.0001292546290075534,0.00030389848910642776,0.0005560848653083496,0.0007493702425312867,0.0007790304220948277,0.0006284028572287973,0.00024541795315441797,0.000134688730605575,0.012521135397447182,0.01788235563796003,0.025559461583542255,0.03077783000017014,0.030669100089504978,0.02734950622542184,0.01788248284111375,0.012588741313074522,0.0001567788316412048,0.0003197786431624809,0.0006532860764405724,0.0009472748195193731,0.0009405937003000742,0.0007479954907743879,0.00031978319256272767,0.00015847640784750924,4
0.00013015609135193977,0.00018971441827109398,0.00028773594239370735,0.0006277852203946947,0.0009003907288818999,0.000654285637524268,0.00023184488201400007,0.00014457322643641712,0.00010374336079118314,0.00016621328554865407,0.00023749489884810658,0.0005637229098529719,0.000671205538439761,0.0005537839769132109,0.00020740906187904744,0.00012617995139432888,0.011408597256102075,0.013773685718466716,0.0169627810925481,0.025055642486168553,0.03000651144138385,0.025579007750971654,0.015226453362947001,0.012023860712617105,0.00013015609135193977,0.00018971441827109398,0.00028773594239370735,0.0006277852203946947,0.0009003907288818999,0.000654285637524268,0.00023184488201400007,0.00014457322643641712,4
0.000176908479128221,0.00025161926243788763,0.0003466906477272961,0.0008253102223684058,0.001041968166091904,0.0008344738576878487,0.00034736088165863565,0.00020827635891976925,0.00015980845501221863,0.00022771448050009214,0.00033239725330171246,0.0006858109081049245,0.00078313954391653,0.0007461500685022959,0.0002940562913095924,0.0001777793649891136,0.013300694685926033,0.01586251122735261,0.01861963070867132,0.028728213003394516,0.03227953168947629,0.02888726116626235,0.01863762006423126,0.014431782943204532,0.000176908479128221,0.00025161926243788763,0.0003466906477272961,0.0008253102223684058,0.001041968166091904,0.0008344738576878487,0.00034736088165863565,0.00020827635891976925,4
0.00013345658402144427,0.00018975341418841205,0.0002735326777916526,0.0006107643006605064,0.001012739774373784,0.0005520535683510505,0.00021455718964456482,0.00014150974458495788,9.911284313889163e-05,0.00014719017346177178,0.00020718414946840354,0.0005540168248076465,0.0007563792883922358,0.00045387836746325395,0.00016675408961861968,0.000116390270946143,0.011552341062375378,0.013775101240586656,0.016538823349671904,0.02471364604141822,0.03182357262115277,0.023495820231501825,0.014647770808029623,0.011895786841775448,0.00013345658402144427,0.00018975341418841205,0.0002735326777916526,0.0006107643006605064,0.001012739774373784,0.0005520535683510505,0.00021455718964456482,0.00014150974458495788,4
4.499424076407935e-05,6.54835741111766e-05,0.00011820989037319827,0.0006464345620122834,0.0007815939657537531,0.0005127695690193065,0.00010255810463068949,5.480839522709953e-05,3.361199386222253e-05,5.377919635987132e-05,9.69882285183903e-05,0.0005182372594200717,0.0006096109662357492,0.0003979385095944317,8.156167829750412e-05,4.272294837602397e-05,0.006707774650663165,0.008092192169689039,0.010872437186445285,0.025425077423919154,0.02795700208809509,0.0226444158462811,0.010127097542271897,0.007403269225625901,4.499424076407935e-05,6.54835741111766e-05,0.00011820989037319827,0.0006464345620122834,0.0007815939657537531,0.0005127695690193065,0.00010255810463068949,5.480839522709953e-05,4
8.959569177203433e-05,0.00013841305107173526,0.000201942175943964,0.0009435601487029782,0.0011980396025361298,0.0008369639952732016,0.00031888543569589346,0.00034101547440424534,7.403463754396588e-05,9.213179180295944e-05,0.0001596313211074787,0.0007540413745805011,0.0008046616886450142,0.0006499906456555484,0.00028615377642110713,0.0002923140970570105,0.009465500080399045,0.011764907609995722,0.014210636014758945,0.03071742418730741,0.034612708685338826,0.028930330023579087,0.017857363626691748,0.018466604300851994,8.959569177203433e-05,0.00013841305107173526,0.000201942175943964,0.0009435601487029782,0.0011980396025361298,0.0008369639952732016,0.00031888543569589346,0.00034101547440424534,4
9.355713473627914e-05,0.00010530429645841132,0.00016641329627320632,0.0008017636052989286,0.0010580556797675626,0.0008485692326159792,0.0002280235226935681,0.00032299249061497164,7.327537572555387e-05,0.000102647499969758,0.0001640670764044718,0.0006576384986004223,0.0007115733425657772,0.000614717851919832,0.00019228473320774612,0.000260975041622623,0.009672493718596003,0.010261788170607076,0.0129001277618947,0.028315430515867646,0.03252776782639046,0.02913021168161981,0.015100447764671355,0.017971991837717145,9.355713473627914e-05,0.00010530429645841132,0.00016641329627320632,0.0008017636052989286,0.0010580556797675626,0.0008485692326159792,0.0002280235226935681,0.00032299249061497164,4
5.9686715137735025e-05,8.076586629149097e-05,0.00014931422282045786,0.0006997769848685207,0.0009912218500073306,0.0005996439848450401,0.00014594467047332582,0.00010287866443509055,5.205690799720199e-05,7.451791964601658e-05,0.00011917705327020234,0.0005260956227307849,0.0007874001071714384,0.0005526693591869173,0.00015394849313044514,8.263621644301108e-05,0.007725717774921307,0.008986983158518267,0.012219419905235186,0.026453298185075535,0.03148367592907999,0.024487629220588916,0.012080756204531478,0.01014291202934791,5.9686715137735025e-05,8.076586629149097e-05,0.00014931422282045786,0.0006997769848685207,0.0009912218500073306,0.0005996439848450401,0.00014594467047332582,0.00010287866443509055,4
5.854493194491304e-05,0.0001224126621783535,0.0002049300088084286,0.0002058116175847885,0.0006775775990573179,0.000424762552996092,0.00012222191232515652,0.00012145306368348045,4.671107994195605e-05,0.00010425273181979459,0.00017969481578665027,0.00018057785673572294,0.0005662797529547271,0.0004311116745888158,9.490617528158206e-05,0.00010522381674263552,0.007651465999722736,0.011064025586483136,0.014315376656184377,0.01434613598098068,0.026030320763627133,0.020609768387735268,0.011055401952220306,0.011020574562312096,5.854493194491304e-05,0.0001224126621783535,0.0002049300088084286,0.0002058116175847885,0.0006775775990573179,0.000424762552996092,0.00012222191232515652,0.00012145306368348045,4
6.938428920273324e-05,0.00015096369009566887,0.000276965000096245,0.00025624531705839175,0.0006654284058034245,0.0005385874628703087,0.00020560944780852335,0.0003026294700318728,5.826627962103401e-05,0.00011810719810125086,0.00024141591209345808,0.000241226904260099,0.000506740448494787,0.0005482423300490067,0.00020489165511352873,0.00023947820488502212,0.00832972323686287,0.012286728209562905,0.0166422654736741,0.016007664322392312,0.025795899011343344,0.023207487215773894,0.01433908810937862,0.017396248734479303,6.938428920273324e-05,0.00015096369009566887,0.000276965000096245,0.00025624531705839175,0.0006654284058034245,0.0005385874628703087,0.00020560944780852335,0.0003026294700318728,4
